Transaction_ID,Customer_ID,Country,Transaction_Amount,Transaction_Timestamp,Merchant_Category,Location_Type,Device_Type,Customer_Avg_Amount,Customer_Amount_Std,Normal_Peak_Hour,Is_New_Device,Fraud_Label
1937,FR_CUST_0040,France,51075.76,29-01-2024 20:43,Restaurants,Domestic,Laptop,31782.05,8366.19,20,No,0
2759,GE_CUST_0022,Germany,9580.74,30-01-2024 13:08,Restaurants,Domestic,Tablet,11416.87,1795.51,14,No,0
3645,SP_CUST_0003,Spain,19195.65,14-01-2024 15:51,Travel,Domestic,Laptop,22047.42,6552.06,14,No,0
1540,FR_CUST_0005,France,100000,02-01-2024 02:36,Fashion,International,POS,31366.76,8145.44,17,Yes,1
2211,GE_CUST_0073,Germany,81868.16,26-01-2024 04:02,Electronics,International,Laptop,18487.75,5537.44,11,Yes,1
1053,FR_CUST_0002,France,92230.69,17-01-2024 01:06,Groceries,International,Tablet,26955.72,7864.42,19,Yes,1
1567,FR_CUST_0034,France,37608.05,05-01-2024 07:33,Healthcare,Domestic,Tablet,39853.99,12557.32,10,No,0
3247,SP_CUST_0053,Spain,16951.96,07-01-2024 15:01,Healthcare,Domestic,Tablet,19114.56,4110.14,18,No,0
1927,FR_CUST_0062,France,91185.91,15-01-2024 03:40,Travel,International,Mobile,28045.02,4346.79,19,Yes,1
2024,GE_CUST_0031,Germany,6988.93,27-01-2024 11:49,Travel,Domestic,Tablet,14843.95,4918.89,15,No,0
409,IN_CUST_0066,India,17021.27,19-01-2024 14:15,Fuel,Domestic,Laptop,17107.74,4337.67,16,No,0
100,IN_CUST_0029,India,100000,01-01-2024 01:42,Electronics,International,Tablet,31308.27,5159.88,15,Yes,1
1212,FR_CUST_0079,France,86557.93,01-01-2024 01:48,Healthcare,International,Mobile,22971.33,7072.46,15,Yes,1
1433,FR_CUST_0059,France,25742.98,14-01-2024 23:28,Groceries,Domestic,Mobile,24773.48,4604.68,20,No,0
316,IN_CUST_0048,India,10106.99,05-01-2024 09:43,Fashion,Domestic,Mobile,8256.92,2120.53,13,No,0
1174,FR_CUST_0033,France,26100.33,10-01-2024 13:36,Travel,Domestic,Tablet,21539.64,6402.57,15,No,0
1236,FR_CUST_0045,France,21326.99,01-01-2024 14:26,Groceries,Domestic,POS,34848.46,9318.04,17,No,0
3160,SP_CUST_0011,Spain,56016.77,29-01-2024 02:46,Electronics,International,POS,11941.74,2976.61,20,Yes,1
2733,GE_CUST_0041,Germany,30499.94,23-01-2024 15:00,Fuel,Domestic,POS,32717.6,7446.91,15,No,0
3973,SP_CUST_0057,Spain,23613.74,20-01-2024 17:13,Travel,Domestic,Laptop,16198.35,3508.28,13,No,0
3641,SP_CUST_0045,Spain,7872.3,21-01-2024 11:29,Fashion,Domestic,Laptop,6165.87,1849.3,13,No,0
752,IN_CUST_0019,India,36613.23,03-01-2024 03:33,Restaurants,International,Mobile,9901.78,2609.52,10,Yes,1
3116,SP_CUST_0017,Spain,8754.2,26-01-2024 18:33,Restaurants,Domestic,Tablet,5202.28,1625.05,20,No,0
157,IN_CUST_0026,India,3018.12,03-01-2024 10:37,Fuel,Domestic,Laptop,2594.18,608.8,9,No,0
2562,GE_CUST_0077,Germany,33666.03,06-01-2024 04:43,Fashion,International,Laptop,8747.2,2913.11,17,Yes,1
121,IN_CUST_0006,India,100000,08-01-2024 01:30,Restaurants,International,Mobile,37665,5655.62,20,Yes,1
1455,FR_CUST_0045,France,37112.79,18-01-2024 19:51,Fuel,Domestic,Laptop,34848.46,9318.04,17,No,0
512,IN_CUST_0070,India,100000,12-01-2024 01:43,Healthcare,International,POS,39322.4,9961.43,9,Yes,1
1518,FR_CUST_0050,France,100000,20-01-2024 03:36,Fashion,International,Laptop,25504.03,7054.78,13,Yes,1
3505,SP_CUST_0052,Spain,94298.22,27-01-2024 03:51,Fuel,International,Tablet,25112.1,4871.75,15,Yes,1
2017,GE_CUST_0058,Germany,100000,21-01-2024 04:13,Restaurants,International,Tablet,27135.72,8972.55,12,Yes,1
3441,SP_CUST_0029,Spain,27936,22-01-2024 23:05,Fuel,Domestic,Mobile,22212.61,3739.94,20,No,0
2847,GE_CUST_0027,Germany,100000,17-01-2024 02:09,Restaurants,International,Tablet,38962.17,8071.73,14,Yes,1
1603,FR_CUST_0047,France,15463.29,18-01-2024 22:54,Travel,Domestic,Mobile,18807.16,5481.9,19,No,0
3779,SP_CUST_0071,Spain,41478.15,16-01-2024 02:23,Electronics,International,POS,13077.64,3433.43,16,Yes,1
3804,SP_CUST_0021,Spain,73336.99,27-01-2024 04:12,Healthcare,International,POS,17627.59,5922.67,14,Yes,1
677,IN_CUST_0058,India,8080.09,12-01-2024 21:25,Fashion,Domestic,Laptop,11198.1,3185.04,19,No,0
241,IN_CUST_0013,India,86835,28-01-2024 01:54,Fashion,International,Mobile,19118.97,2918.57,17,Yes,1
1024,FR_CUST_0003,France,15585.13,04-01-2024 14:25,Fashion,Domestic,Mobile,16410.61,5190.24,9,No,0
2217,GE_CUST_0004,Germany,24745.23,06-01-2024 11:12,Groceries,Domestic,Tablet,17327.84,4943.54,12,No,0
1512,FR_CUST_0042,France,8580.72,18-01-2024 03:06,Healthcare,International,Tablet,2651.69,883.86,9,Yes,1
2814,GE_CUST_0079,Germany,76834.08,04-01-2024 01:27,Healthcare,International,Tablet,24869.4,4051.23,10,Yes,1
3226,SP_CUST_0007,Spain,24579.15,29-01-2024 10:38,Fuel,Domestic,POS,28332.93,4278.42,13,No,0
3800,SP_CUST_0045,Spain,24225.94,23-01-2024 03:05,Restaurants,International,POS,6165.87,1849.3,13,Yes,1
3764,SP_CUST_0042,Spain,12261.75,12-01-2024 04:52,Restaurants,Domestic,Tablet,10893.07,2915.17,9,No,0
2883,GE_CUST_0054,Germany,81197.78,30-01-2024 02:04,Groceries,International,POS,25181.65,5703.56,9,Yes,1
487,IN_CUST_0056,India,13483.28,05-01-2024 08:56,Travel,Domestic,POS,15112.71,4184.26,10,No,0
3362,SP_CUST_0027,Spain,3629.53,22-01-2024 13:45,Travel,Domestic,POS,3122.59,739.39,13,No,0
1874,FR_CUST_0046,France,16977.56,14-01-2024 01:38,Fuel,International,POS,4634.48,1286.83,11,Yes,1
2462,GE_CUST_0060,Germany,32321.52,29-01-2024 18:39,Healthcare,Domestic,Tablet,33302.29,10703.55,17,No,0
2438,GE_CUST_0066,Germany,28616.55,23-01-2024 21:09,Fuel,Domestic,Laptop,34595.04,8469.57,20,No,0
355,IN_CUST_0031,India,90293.33,04-01-2024 03:09,Travel,International,Laptop,25685.33,5552.64,15,Yes,1
1018,FR_CUST_0064,France,100000,28-01-2024 02:10,Groceries,International,Tablet,28056.62,9315.99,20,Yes,1
3664,SP_CUST_0079,Spain,93197.98,30-01-2024 03:48,Restaurants,International,Mobile,22017.22,4697.23,17,Yes,1
1742,FR_CUST_0046,France,2565.39,06-01-2024 15:03,Travel,Domestic,POS,4634.48,1286.83,11,No,0
2331,GE_CUST_0036,Germany,100000,03-01-2024 03:21,Groceries,International,Laptop,34641.26,5811.23,10,Yes,1
2404,GE_CUST_0052,Germany,36131.56,27-01-2024 17:44,Groceries,Domestic,Tablet,27727.44,8613.32,18,No,0
1221,FR_CUST_0079,France,30633.21,28-01-2024 14:16,Electronics,Domestic,POS,22971.33,7072.46,15,No,0
52,IN_CUST_0025,India,95840.19,04-01-2024 03:06,Fuel,International,Tablet,22622.45,4030.98,9,Yes,1
2723,GE_CUST_0022,Germany,14954.27,26-01-2024 14:13,Fuel,Domestic,Tablet,11416.87,1795.51,14,No,0
1721,FR_CUST_0045,France,44705.21,12-01-2024 14:19,Fashion,Domestic,Mobile,34848.46,9318.04,17,No,0
74,IN_CUST_0059,India,14526.79,11-01-2024 16:59,Healthcare,Domestic,Mobile,16046.87,3184.21,14,No,0
1689,FR_CUST_0067,France,5728.49,21-01-2024 19:01,Travel,Domestic,Tablet,4985.2,1486.15,20,No,0
2586,GE_CUST_0032,Germany,12934.34,03-01-2024 12:00,Restaurants,Domestic,Tablet,11723.16,2712.92,10,No,0
439,IN_CUST_0058,India,5104.78,12-01-2024 15:23,Fashion,Domestic,Mobile,11198.1,3185.04,19,No,0
1475,FR_CUST_0065,France,26318.41,01-01-2024 10:51,Fashion,Domestic,Laptop,20562.83,4737.21,10,No,0
2761,GE_CUST_0075,Germany,22168.61,29-01-2024 12:54,Fashion,Domestic,Tablet,21696.11,5803.05,16,No,0
803,IN_CUST_0012,India,13796.15,02-01-2024 04:58,Electronics,International,Tablet,3765.12,1022.26,13,Yes,1
466,IN_CUST_0022,India,20968.22,22-01-2024 15:39,Fuel,Domestic,POS,23676.87,6017.88,16,No,0
3085,SP_CUST_0076,Spain,100000,08-01-2024 01:05,Electronics,International,Tablet,32776.7,7933.32,13,Yes,1
1065,FR_CUST_0025,France,100000,10-01-2024 04:28,Electronics,International,Mobile,33303.16,5416.03,13,Yes,1
3911,SP_CUST_0025,Spain,79333.15,22-01-2024 03:30,Fashion,International,Tablet,25043.57,6017.95,10,Yes,1
158,IN_CUST_0014,India,44226.12,23-01-2024 15:49,Travel,Domestic,Mobile,38694.02,12060.13,17,No,0
2004,GE_CUST_0061,Germany,23787.67,11-01-2024 02:18,Restaurants,International,Laptop,7850.6,2285.09,15,Yes,1
1654,FR_CUST_0059,France,27905.68,14-01-2024 21:10,Healthcare,Domestic,POS,24773.48,4604.68,20,No,0
53,IN_CUST_0046,India,44896.07,14-01-2024 02:26,Fashion,International,Mobile,12341.03,3449.79,17,Yes,1
1345,FR_CUST_0011,France,17457.11,25-01-2024 16:03,Healthcare,Domestic,POS,16848.7,3062.01,15,No,0
221,IN_CUST_0067,India,7855.14,12-01-2024 15:39,Healthcare,Domestic,Tablet,7225.8,1576.76,17,No,0
565,IN_CUST_0009,India,83776.22,30-01-2024 01:30,Groceries,International,POS,25250.41,4492.02,20,Yes,1
27,IN_CUST_0020,India,100000,21-01-2024 02:10,Healthcare,International,Tablet,31455.05,10628.65,12,Yes,1
1584,FR_CUST_0033,France,100000,10-01-2024 03:29,Fuel,International,Mobile,21539.64,6402.57,15,Yes,1
2015,GE_CUST_0041,Germany,42108.26,30-01-2024 15:22,Groceries,Domestic,POS,32717.6,7446.91,15,No,0
215,IN_CUST_0042,India,83493.33,22-01-2024 03:06,Healthcare,International,Laptop,25725.45,5379.88,13,Yes,1
2058,GE_CUST_0012,Germany,15547.75,28-01-2024 10:10,Fuel,Domestic,Mobile,18630.56,4060.32,9,No,0
938,IN_CUST_0067,India,26490.29,27-01-2024 04:39,Fashion,International,Mobile,7225.8,1576.76,17,Yes,1
552,IN_CUST_0054,India,100000,23-01-2024 04:35,Fashion,International,Laptop,39914.14,8116.79,10,Yes,1
3027,SP_CUST_0046,Spain,20640.79,26-01-2024 19:05,Fuel,Domestic,Laptop,14798.12,3900.28,19,No,0
2587,GE_CUST_0020,Germany,94144.87,25-01-2024 04:11,Fashion,International,Laptop,22400.65,7556.05,19,Yes,1
326,IN_CUST_0078,India,2475.49,30-01-2024 10:42,Healthcare,Domestic,POS,2192.34,399.36,10,No,0
3271,SP_CUST_0052,Spain,27130.06,16-01-2024 18:48,Fashion,Domestic,POS,25112.1,4871.75,15,No,0
3976,SP_CUST_0041,Spain,100000,12-01-2024 04:25,Travel,International,Laptop,29482.72,9149.11,17,Yes,1
1671,FR_CUST_0043,France,37400.53,17-01-2024 20:02,Travel,Domestic,Tablet,30967.5,4886.29,19,No,0
830,IN_CUST_0036,India,17112.23,15-01-2024 01:56,Electronics,International,Mobile,3536.48,1033.12,18,Yes,1
3117,SP_CUST_0043,Spain,22288.74,19-01-2024 12:49,Healthcare,Domestic,POS,31257.47,10049.18,16,No,0
753,IN_CUST_0079,India,84964.75,21-01-2024 04:10,Fashion,International,POS,20453.32,4902.35,17,Yes,1
3703,SP_CUST_0010,Spain,52413.63,01-01-2024 02:46,Groceries,International,POS,12007.82,2305.18,10,Yes,1
3238,SP_CUST_0049,Spain,100000,17-01-2024 02:46,Groceries,International,POS,33546.74,11409.99,15,Yes,1
2477,GE_CUST_0021,Germany,36051.82,22-01-2024 04:12,Fashion,International,POS,9423.64,1577.04,17,Yes,1
45,IN_CUST_0032,India,15190.35,08-01-2024 08:04,Travel,Domestic,Mobile,13817.33,2971.23,11,No,0
3988,SP_CUST_0011,Spain,13916.05,17-01-2024 16:59,Travel,Domestic,Tablet,11941.74,2976.61,20,No,0
1554,FR_CUST_0033,France,21330.34,05-01-2024 12:39,Travel,Domestic,POS,21539.64,6402.57,15,No,0
502,IN_CUST_0075,India,25265.63,10-01-2024 16:50,Fuel,Domestic,Mobile,26397.2,4403.79,16,No,0
2399,GE_CUST_0003,Germany,9474.14,19-01-2024 20:36,Restaurants,Domestic,Tablet,11125.76,2388.76,17,No,0
977,IN_CUST_0052,India,44939.73,01-01-2024 01:14,Electronics,International,Laptop,11648.79,2322.48,15,Yes,1
2528,GE_CUST_0001,Germany,100000,21-01-2024 03:22,Fuel,International,POS,29094.54,6495.57,15,Yes,1
1193,FR_CUST_0036,France,5357.31,08-01-2024 23:38,Electronics,Domestic,Tablet,5606.88,1961.17,19,No,0
811,IN_CUST_0020,India,31001.17,04-01-2024 10:10,Fashion,Domestic,Tablet,31455.05,10628.65,12,No,0
1000,IN_CUST_0055,India,23845.52,24-01-2024 16:07,Groceries,Domestic,Mobile,21101.8,3382.53,13,No,0
569,IN_CUST_0045,India,6999.66,04-01-2024 08:11,Restaurants,Domestic,Tablet,6639.34,1469.02,9,No,0
2793,GE_CUST_0040,Germany,9013.97,28-01-2024 14:58,Fuel,Domestic,Laptop,13254.72,3505.3,9,No,0
3809,SP_CUST_0014,Spain,17869.08,24-01-2024 18:59,Healthcare,Domestic,Laptop,15887.16,5357.61,16,No,0
2032,GE_CUST_0042,Germany,66949.11,17-01-2024 01:37,Electronics,International,POS,13618.73,2241.22,20,Yes,1
367,IN_CUST_0042,India,100000,20-01-2024 04:30,Restaurants,International,Laptop,25725.45,5379.88,13,Yes,1
458,IN_CUST_0071,India,10420.86,21-01-2024 19:37,Electronics,Domestic,Laptop,11190.39,1886.93,20,No,0
257,IN_CUST_0033,India,96615.36,22-01-2024 01:00,Healthcare,International,Tablet,24469.32,5014.85,11,Yes,1
2187,GE_CUST_0011,Germany,29568.5,10-01-2024 09:28,Restaurants,Domestic,POS,30103.4,5037.02,10,No,0
2271,GE_CUST_0062,Germany,60968.66,03-01-2024 03:21,Groceries,International,Tablet,19806.87,5313.4,11,Yes,1
1477,FR_CUST_0042,France,3042.91,05-01-2024 10:49,Healthcare,Domestic,Mobile,2651.69,883.86,9,No,0
577,IN_CUST_0058,India,18700.72,20-01-2024 18:43,Fuel,Domestic,Mobile,11198.1,3185.04,19,No,0
2340,GE_CUST_0013,Germany,50060.64,01-01-2024 03:29,Healthcare,International,Tablet,12905.5,2580.81,17,Yes,1
2141,GE_CUST_0014,Germany,19747.38,04-01-2024 08:00,Restaurants,Domestic,Mobile,19250.44,4048.99,11,No,0
2283,GE_CUST_0032,Germany,10593.4,26-01-2024 10:43,Fuel,Domestic,Laptop,11723.16,2712.92,10,No,0
3737,SP_CUST_0020,Spain,2900.5,19-01-2024 12:11,Electronics,Domestic,Mobile,3580.65,553.65,11,No,0
1765,FR_CUST_0009,France,100000,10-01-2024 03:42,Groceries,International,Mobile,27503.98,7538.7,19,Yes,1
2305,GE_CUST_0053,Germany,100000,29-01-2024 04:02,Groceries,International,Tablet,30153.56,8514.52,16,Yes,1
2894,GE_CUST_0044,Germany,20435.65,06-01-2024 16:43,Fuel,Domestic,Tablet,26561.87,8623.64,19,No,0
292,IN_CUST_0059,India,76847.82,03-01-2024 01:42,Electronics,International,Mobile,16046.87,3184.21,14,Yes,1
730,IN_CUST_0052,India,53363.34,17-01-2024 02:47,Travel,International,POS,11648.79,2322.48,15,Yes,1
1614,FR_CUST_0010,France,33109.97,02-01-2024 04:47,Electronics,International,Tablet,8455.48,1598.04,20,Yes,1
135,IN_CUST_0028,India,7112.18,03-01-2024 11:26,Fashion,Domestic,POS,9556.01,2792.92,11,No,0
1511,FR_CUST_0074,France,4507.9,27-01-2024 13:31,Groceries,Domestic,Tablet,3140.99,1034.87,15,No,0
3222,SP_CUST_0020,Spain,13043.24,01-01-2024 04:21,Fuel,International,POS,3580.65,553.65,11,Yes,1
681,IN_CUST_0067,India,27224.49,16-01-2024 04:22,Fashion,International,Mobile,7225.8,1576.76,17,Yes,1
3474,SP_CUST_0027,Spain,11713.76,30-01-2024 03:46,Restaurants,International,Mobile,3122.59,739.39,13,Yes,1
264,IN_CUST_0036,India,4455.58,01-01-2024 18:36,Healthcare,Domestic,Mobile,3536.48,1033.12,18,No,0
2429,GE_CUST_0043,Germany,32645.66,25-01-2024 09:17,Electronics,Domestic,Laptop,30288.8,5463.98,9,No,0
3350,SP_CUST_0068,Spain,44413.73,16-01-2024 01:06,Fuel,International,POS,12269.46,3078.75,19,Yes,1
2242,GE_CUST_0025,Germany,6709.88,13-01-2024 15:02,Groceries,Domestic,POS,13616.68,3470.89,14,No,0
765,IN_CUST_0041,India,16258.28,05-01-2024 10:24,Healthcare,Domestic,Tablet,13010.56,2371.1,10,No,0
57,IN_CUST_0032,India,57162.85,28-01-2024 01:59,Groceries,International,Tablet,13817.33,2971.23,11,Yes,1
2785,GE_CUST_0014,Germany,58978.91,22-01-2024 04:03,Fuel,International,Laptop,19250.44,4048.99,11,Yes,1
683,IN_CUST_0009,India,100000,10-01-2024 04:02,Healthcare,International,Mobile,25250.41,4492.02,20,Yes,1
1294,FR_CUST_0064,France,97464.43,03-01-2024 01:43,Restaurants,International,POS,28056.62,9315.99,20,Yes,1
2186,GE_CUST_0048,Germany,29360.11,09-01-2024 17:35,Groceries,Domestic,Laptop,30589.14,4696.32,13,No,0
1310,FR_CUST_0079,France,23907.28,10-01-2024 16:20,Fashion,Domestic,POS,22971.33,7072.46,15,No,0
3401,SP_CUST_0025,Spain,22593.22,25-01-2024 11:09,Electronics,Domestic,POS,25043.57,6017.95,10,No,0
545,IN_CUST_0035,India,100000,11-01-2024 04:19,Restaurants,International,Mobile,30909.83,8106.27,15,Yes,1
1861,FR_CUST_0061,France,35920.71,23-01-2024 10:23,Healthcare,Domestic,POS,33819.95,6221.03,12,No,0
2709,GE_CUST_0058,Germany,29618.46,26-01-2024 12:10,Electronics,Domestic,POS,27135.72,8972.55,12,No,0
3932,SP_CUST_0031,Spain,34498.38,19-01-2024 10:12,Travel,Domestic,POS,33282.6,5678.29,10,No,0
1729,FR_CUST_0026,France,100000,06-01-2024 04:53,Fashion,International,POS,32967.71,10075.1,15,Yes,1
2346,GE_CUST_0052,Germany,19235.2,24-01-2024 22:39,Healthcare,Domestic,Mobile,27727.44,8613.32,18,No,0
839,IN_CUST_0004,India,15909.44,29-01-2024 09:51,Healthcare,Domestic,POS,14680.93,2621.62,11,No,0
171,IN_CUST_0044,India,17601.36,09-01-2024 22:56,Restaurants,Domestic,POS,17827.38,5823.42,18,No,0
2025,GE_CUST_0065,Germany,49183.27,04-01-2024 03:46,Groceries,International,POS,14819.64,2488.81,9,Yes,1
3847,SP_CUST_0070,Spain,53138.37,14-01-2024 11:23,Fashion,Domestic,Mobile,38456.43,7369.1,13,No,0
3585,SP_CUST_0070,Spain,36010.88,21-01-2024 14:12,Travel,Domestic,POS,38456.43,7369.1,13,No,0
1551,FR_CUST_0075,France,100000,06-01-2024 04:36,Groceries,International,POS,25521.68,8630.27,13,Yes,1
1589,FR_CUST_0023,France,24437.97,15-01-2024 16:04,Fashion,Domestic,Laptop,22091.53,6962.89,13,No,0
2764,GE_CUST_0029,Germany,82701.35,03-01-2024 01:16,Healthcare,International,POS,18648.24,5847.3,9,Yes,1
189,IN_CUST_0007,India,26991.2,09-01-2024 01:55,Fashion,International,Mobile,8969.37,1891.18,14,Yes,1
13,IN_CUST_0074,India,28088.71,07-01-2024 09:45,Groceries,Domestic,Mobile,34540.32,7975.42,9,No,0
3839,SP_CUST_0001,Spain,17906.99,21-01-2024 01:02,Healthcare,International,Tablet,5219.69,1433.3,17,Yes,1
323,IN_CUST_0062,India,8027.2,08-01-2024 07:54,Groceries,Domestic,POS,7727.27,1944.49,11,No,0
986,IN_CUST_0080,India,7430.18,20-01-2024 14:44,Electronics,Domestic,Tablet,8685.16,1334.17,13,No,0
3630,SP_CUST_0032,Spain,2094.51,20-01-2024 17:33,Travel,Domestic,Laptop,2118.62,446.4,18,No,0
433,IN_CUST_0006,India,100000,24-01-2024 01:55,Travel,International,Tablet,37665,5655.62,20,Yes,1
1092,FR_CUST_0072,France,13954.93,03-01-2024 16:36,Healthcare,Domestic,Laptop,9472.84,2818.03,16,No,0
2895,GE_CUST_0025,Germany,57473.12,27-01-2024 01:13,Restaurants,International,Tablet,13616.68,3470.89,14,Yes,1
2837,GE_CUST_0053,Germany,31393.69,15-01-2024 19:01,Restaurants,Domestic,Mobile,30153.56,8514.52,16,No,0
2892,GE_CUST_0027,Germany,32565.56,02-01-2024 12:51,Electronics,Domestic,Mobile,38962.17,8071.73,14,No,0
2239,GE_CUST_0053,Germany,100000,15-01-2024 02:10,Travel,International,Laptop,30153.56,8514.52,16,Yes,1
3124,SP_CUST_0042,Spain,45348.51,10-01-2024 01:32,Healthcare,International,Mobile,10893.07,2915.17,9,Yes,1
3685,SP_CUST_0080,Spain,24084.88,29-01-2024 08:37,Fashion,Domestic,Laptop,29655.03,5168.66,10,No,0
1806,FR_CUST_0050,France,14692.54,16-01-2024 11:48,Groceries,Domestic,Tablet,25504.03,7054.78,13,No,0
1316,FR_CUST_0007,France,39602.16,12-01-2024 16:14,Restaurants,Domestic,Mobile,31714.48,9525.42,15,No,0
2958,GE_CUST_0046,Germany,100000,16-01-2024 02:40,Healthcare,International,Laptop,21880,7108.7,10,Yes,1
1097,FR_CUST_0046,France,19594.31,30-01-2024 01:32,Groceries,International,POS,4634.48,1286.83,11,Yes,1
1946,FR_CUST_0038,France,10726.23,15-01-2024 03:27,Groceries,International,Tablet,2217.31,539.17,9,Yes,1
1033,FR_CUST_0053,France,74858.68,04-01-2024 01:16,Restaurants,International,Laptop,24540.01,3942.83,19,Yes,1
1019,FR_CUST_0042,France,3170.47,08-01-2024 13:21,Travel,Domestic,Mobile,2651.69,883.86,9,No,0
239,IN_CUST_0050,India,25494.86,22-01-2024 17:50,Healthcare,Domestic,Laptop,37830.57,8119.98,16,No,0
175,IN_CUST_0003,India,9664.71,03-01-2024 18:18,Electronics,Domestic,Tablet,7927.79,1281.26,16,No,0
2241,GE_CUST_0060,Germany,100000,13-01-2024 03:21,Fuel,International,Tablet,33302.29,10703.55,17,Yes,1
2568,GE_CUST_0009,Germany,60345.54,04-01-2024 04:36,Fashion,International,POS,12285.98,2753.27,16,Yes,1
819,IN_CUST_0058,India,41149.44,18-01-2024 04:47,Restaurants,International,Laptop,11198.1,3185.04,19,Yes,1
991,IN_CUST_0038,India,25457.24,06-01-2024 11:02,Restaurants,Domestic,Tablet,20064.07,5269.93,12,No,0
1917,FR_CUST_0057,France,100000,12-01-2024 04:45,Restaurants,International,Tablet,28491.16,7969.77,18,Yes,1
1114,FR_CUST_0041,France,33182.13,16-01-2024 15:28,Travel,Domestic,POS,26865,5276.38,14,No,0
1379,FR_CUST_0024,France,100000,07-01-2024 03:32,Fashion,International,Mobile,28396.36,5501.6,12,Yes,1
1427,FR_CUST_0054,France,100000,10-01-2024 03:19,Fuel,International,Tablet,33647.61,7486.13,14,Yes,1
411,IN_CUST_0031,India,16610.68,19-01-2024 14:26,Electronics,Domestic,Mobile,25685.33,5552.64,15,No,0
1139,FR_CUST_0046,France,3152.22,27-01-2024 12:55,Travel,Domestic,Tablet,4634.48,1286.83,11,No,0
818,IN_CUST_0034,India,70199.69,27-01-2024 03:11,Groceries,International,Tablet,19944.17,3468.67,11,Yes,1
2963,GE_CUST_0023,Germany,100000,05-01-2024 03:55,Restaurants,International,Mobile,22156.12,6260.37,17,Yes,1
1733,FR_CUST_0034,France,36044.73,10-01-2024 10:40,Healthcare,Domestic,Tablet,39853.99,12557.32,10,No,0
2349,GE_CUST_0067,Germany,35331.21,29-01-2024 04:36,Healthcare,International,Mobile,10496.9,3534.21,16,Yes,1
1451,FR_CUST_0064,France,37336.45,26-01-2024 20:11,Restaurants,Domestic,Laptop,28056.62,9315.99,20,No,0
228,IN_CUST_0038,India,20732.26,17-01-2024 15:45,Travel,Domestic,Tablet,20064.07,5269.93,12,No,0
2701,GE_CUST_0034,Germany,27740.61,22-01-2024 12:03,Travel,Domestic,Mobile,36000.41,7327.3,12,No,0
1581,FR_CUST_0077,France,76477.01,21-01-2024 04:07,Fuel,International,Mobile,18544.96,4250.36,9,Yes,1
1162,FR_CUST_0068,France,67514.55,14-01-2024 04:14,Healthcare,International,Tablet,15487.14,2484.1,16,Yes,1
352,IN_CUST_0029,India,100000,11-01-2024 04:49,Electronics,International,Mobile,31308.27,5159.88,15,Yes,1
1394,FR_CUST_0041,France,21621.96,03-01-2024 15:35,Restaurants,Domestic,Mobile,26865,5276.38,14,No,0
1264,FR_CUST_0056,France,100000,26-01-2024 03:18,Restaurants,International,Laptop,26002.45,4183.23,19,Yes,1
1238,FR_CUST_0037,France,31412.09,12-01-2024 20:20,Fuel,Domestic,Tablet,37475.7,11627.57,18,No,0
1201,FR_CUST_0034,France,100000,03-01-2024 01:24,Fuel,International,Laptop,39853.99,12557.32,10,Yes,1
2179,GE_CUST_0079,Germany,23991.97,03-01-2024 09:10,Restaurants,Domestic,Tablet,24869.4,4051.23,10,No,0
2467,GE_CUST_0026,Germany,16898.92,03-01-2024 18:33,Restaurants,Domestic,Laptop,20432.77,5275.03,20,No,0
2011,GE_CUST_0011,Germany,100000,11-01-2024 03:20,Fashion,International,Laptop,30103.4,5037.02,10,Yes,1
1378,FR_CUST_0041,France,27555.64,16-01-2024 13:55,Restaurants,Domestic,Mobile,26865,5276.38,14,No,0
70,IN_CUST_0075,India,28178.9,20-01-2024 20:02,Restaurants,Domestic,Mobile,26397.2,4403.79,16,No,0
3598,SP_CUST_0024,Spain,9908.07,29-01-2024 01:14,Fuel,International,POS,2696.86,473.37,16,Yes,1
